File Name,Lines*,Statements,Percent Branch Statements,Method Call Statements,Percent Lines with Comments,Classes and Interfaces,Methods per Class,Average Statements per Method,Line Number of Most Complex Method*,Name of Most Complex Method*,Maximum Complexity*,Line Number of Deepest Block,Maximum Block Depth,Average Block Depth,Average Complexity*,Statements at block level 0,Statements at block level 1,Statements at block level 2,Statements at block level 3,Statements at block level 4,Statements at block level 5,Statements at block level 6,Statements at block level 7,Statements at block level 8,Statements at block level 9,commit_count,commiter_count,numberOfReportedBugs
src/test/java/org/apache/commons/math/geometry/euclidean/twod/SubLineTest.java,131,68,0/0,165,0/0,1,3/00,15/00,30,SubLineTest.testNoSegments(),1,31,2,1/70,1/00,8,5,57,0,0,0,0,0,0,0,4,3,0
src/test/java/org/apache/commons/math/geometry/partitioning/utilities/AVLTreeTest.java,146,85,1/2,136,1/4,1,1/00,79/00,,,0,36,3,2/75,0/00,5,1,4,75,0,0,0,0,0,0,3,3,0
src/test/java/org/apache/commons/math/linear/Array2DRowRealMatrixTest.java,1061,598,1/5,679,8/7,1,16/00,29/63,304,Array2DRowRealMatrixTest.testOperate(),7,136,4,1/98,2/43,62,63,376,23,76,0,0,0,0,0,24,3,0
src/test/java/org/apache/commons/math/linear/ArrayFieldVectorTest.java,531,330,0/9,388,10/2,1,35/00,4/26,258,ArrayFieldVectorTest.testConstructors(),8,134,4,1/36,1/29,127,18,144,48,3,0,0,0,0,0,18,3,0
src/test/java/org/apache/commons/math/linear/ArrayRealVectorTest.java,1190,892,1/6,881,8/6,3,39/33,6/60,183,ArrayRealVectorTest.dotProduct(),2,120,6,0/95,1/03,193,588,91,11,6,2,2,0,0,0,41,3,0
src/test/java/org/apache/commons/math/linear/BiDiagonalTransformerTest.java,179,87,0/0,178,2/2,1,5/00,14/40,42,BiDiagonalTransformerTest.checkAEqualUSVt(),1,43,2,1/74,1/00,8,7,72,0,0,0,0,0,0,0,7,3,0
src/test/java/org/apache/commons/math/linear/BlockFieldMatrixTest.java,1264,675,2/7,814,6/6,9,1/11,9/90,187,BlockFieldMatrixTest.testPlusMinus(),3,304,9+,1/30,1/78,443,80,101,50,12,3,10,49,7,4,20,3,0
src/test/java/org/apache/commons/math/linear/BlockRealMatrixTest.java,1168,678,4/1,790,7/6,3,4/33,16/69,208,BlockRealMatrixTest.testSeveralBlocks(),23,1094,9+,2/35,3/62,297,53,109,95,19,3,2,1,2,103,24,3,0
src/test/java/org/apache/commons/math/linear/CholeskyDecompositionTest.java,122,55,3/6,63,8/2,1,10/00,3/70,94,CholeskyDecompositionTest.testLLowerTriangular(),3,99,4,1/65,1/20,4,14,35,1,1,0,0,0,0,0,2,3,0
src/test/java/org/apache/commons/math/linear/CholeskySolverTest.java,98,37,13/5,44,9/2,1,6/00,4/50,37,CholeskySolverTest.testSolveDimensionErrors(),4,42,3,1/84,1/83,5,5,18,9,0,0,0,0,0,0,12,3,0
src/test/java/org/apache/commons/math/linear/ConjugateGradientTest.java,455,336,6/3,208,2/6,7,5/57,7/85,405,ConjugateGradientTest.testPreconditionedSolution2(),7,199,5,2/63,1/54,8,28,143,81,69,13,0,0,0,0,9,3,0
src/test/java/org/apache/commons/math/linear/EigenDecompositionTest.java,512,232,0/0,272,9/4,1,13/00,4/08,39,testDimension4WithoutSplit().MatrixUtils.createRealMatrix(),1,39,2,0/54,1/00,160,19,53,0,0,0,0,0,0,0,4,3,0
src/test/java/org/apache/commons/math/linear/EigenSolverTest.java,126,56,10/7,60,8/7,1,7/00,6/43,62,EigenSolverTest.testSolveDimensionErrors(),4,39,3,1/88,1/86,7,4,34,11,0,0,0,0,0,0,16,3,0
src/test/java/org/apache/commons/math/linear/FieldLUDecompositionTest.java,273,152,11/2,184,6/2,1,8/00,13/63,157,FieldLUDecompositionTest.testPPermutation(),12,177,5,1/98,3/13,24,22,91,27,11,6,0,0,0,0,2,3,0
src/test/java/org/apache/commons/math/linear/FieldLUSolverTest.java,163,80,15/0,81,8/6,1,9/00,6/89,123,FieldLUSolverTest.testSolve(),7,58,4,1/99,2/33,7,11,42,16,4,0,0,0,0,0,4,3,0
src/test/java/org/apache/commons/math/linear/FieldMatrixImplTest.java,1058,577,0/5,663,8/6,10,0/50,9/00,128,FieldMatrixImplTest.testPlusMinus(),3,135,4,0/39,2/00,487,78,82,3,1,0,0,0,0,0,19,3,0
src/test/java/org/apache/commons/math/linear/FrenchRealVectorFormatTest.java,28,7,0/0,0,0/0,1,2/00,1/00,26,FrenchRealVectorFormatTest.getLocale(),1,27,2,0/86,1/00,3,2,2,0,0,0,0,0,0,0,3,3,0
src/test/java/org/apache/commons/math/linear/HilbertMatrix.java,68,26,19/2,6,19/1,1,4/00,4/50,51,HilbertMatrix.operate(),6,66,5,2/31,2/25,3,5,7,5,4,2,0,0,0,0,2,3,0
src/test/java/org/apache/commons/math/linear/InverseHilbertMatrix.java,92,38,13/2,14,26/1,1,5/00,5/60,75,InverseHilbertMatrix.operate(),6,91,5,2/18,2/00,4,6,16,5,5,2,0,0,0,0,4,3,0
src/test/java/org/apache/commons/math/linear/LUDecompositionTest.java,261,157,10/8,179,6/1,1,15/00,9/13,151,LUDecompositionTest.testPPermutation(),11,166,5,2/22,2/13,4,16,100,21,10,6,0,0,0,0,2,3,0
src/test/java/org/apache/commons/math/linear/LUSolverTest.java,154,58,0/0,98,11/0,1,2/00,24/00,52,testThreshold().MatrixUtils.createRealMatrix(),1,52,2,1/74,1/00,5,5,48,0,0,0,0,0,0,0,13,3,0
src/test/java/org/apache/commons/math/linear/MatrixDimensionMismatchExceptionTest.java,35,10,0/0,9,14/3,1,1/00,5/00,29,MatrixDimensionMismatchExceptionTest.testAccessors(),1,31,2,1/10,1/00,4,1,5,0,0,0,0,0,0,0,3,3,0
src/test/java/org/apache/commons/math/linear/MatrixUtilsTest.java,306,148,2/0,146,14/4,5,1/00,5/40,68,MatrixUtilsTest.testcreateFieldMatrix(),4,72,3,0/73,2/50,88,31,24,11,0,0,0,0,0,0,13,3,0
src/test/java/org/apache/commons/math/linear/OpenMapRealMatrixTest.java,25,7,0/0,1,0/0,1,1/00,1/00,25,OpenMapRealMatrixTest.testMath679(),1,26,2,0/57,1/00,4,2,1,0,0,0,0,0,0,0,2,3,0
src/test/java/org/apache/commons/math/linear/PivotingQRDecompositionTest.java,204,129,1/6,153,4/4,4,4/50,5/83,164,PivotingQRDecompositionTest.checkTrapezoidal(),2,166,5,1/86,1/22,6,21,97,3,3,2,0,0,0,0,3,3,0
src/test/java/org/apache/commons/math/linear/PivotingQRSolverTest.java,174,95,8/4,95,7/5,3,3/67,7/00,74,PivotingQRSolverTest.testUnderdetermined(),3,161,4,1/97,1/73,7,13,56,18,3,0,0,0,0,0,3,3,0
src/test/java/org/apache/commons/math/linear/QRDecompositionTest.java,201,127,1/6,150,4/0,4,4/50,5/78,161,?(instance of DefaultRealMatrixPreservingVisitor).visit(),2,163,5,1/88,1/22,5,21,96,3,3,2,0,0,0,0,3,3,0
src/test/java/org/apache/commons/math/linear/QRSolverTest.java,168,89,6/7,96,8/9,3,3/67,6/55,73,QRSolverTest.testSolve(),3,159,4,1/96,1/55,6,13,53,17,2,0,0,0,0,0,18,3,0
src/test/java/org/apache/commons/math/linear/RealVectorFormatAbstractTest.java,314,170,0/6,165,0/3,1,31/00,4/10,309,RealVectorFormatAbstractTest.testParseNoComponents(),2,311,3,1/71,1/03,8,35,125,2,0,0,0,0,0,0,13,3,0
src/test/java/org/apache/commons/math/linear/RealVectorFormatTest.java,28,7,0/0,0,0/0,1,2/00,1/00,26,RealVectorFormatTest.getLocale(),1,27,2,0/86,1/00,3,2,2,0,0,0,0,0,0,0,3,3,0
src/test/java/org/apache/commons/math/linear/RealVectorTest.java,292,184,4/9,118,1/0,3,11/67,2/94,209,RealVectorTest.testSparseIterator(),5,69,4,1/75,1/34,41,13,88,39,5,0,0,0,0,0,6,3,0
src/test/java/org/apache/commons/math/linear/SingularValueDecompositionTest.java,280,131,1/5,203,7/1,1,7/00,16/00,47,SingularValueDecompositionTest.testMoreColumns(),2,57,3,1/83,1/33,9,10,110,5,0,0,0,0,0,0,2,3,0
src/test/java/org/apache/commons/math/linear/SingularValueSolverTest.java,123,59,8/5,78,8/9,1,9/00,5/22,36,SingularValueSolverTest.testSolveDimensionErrors(),4,41,3,1/88,1/56,5,7,38,10,0,0,0,0,0,0,14,3,0
src/test/java/org/apache/commons/math/linear/SparseFieldMatrixTest.java,648,337,0/9,390,14/5,14,0/29,10/75,185,SparseFieldMatrixTest.testPlusMinus(),3,164,4,0/72,2/33,250,53,86,10,10,0,0,0,0,0,13,3,0
src/test/java/org/apache/commons/math/linear/SparseFieldVectorTest.java,194,117,0/0,164,13/4,1,0/00,0/00,,,0,53,2,0/32,0/00,95,25,8,0,0,0,0,0,0,0,11,3,0
src/test/java/org/apache/commons/math/linear/SparseRealMatrixTest.java,639,342,1/2,387,13/3,1,7/00,10/86,192,SparseRealMatrixTest.testMultiply(),4,148,4,0/83,2/00,142,124,70,5,1,0,0,0,0,0,15,3,0
src/test/java/org/apache/commons/math/linear/SparseRealVectorTest.java,774,591,1/7,527,12/9,2,47/50,5/20,343,SparseRealVectorTest.testDataInOut(),6,148,4,1/95,1/11,36,19,474,60,2,0,0,0,0,0,32,3,0
src/test/java/org/apache/commons/math/linear/SymmLQTest.java,575,380,7/1,225,0/0,8,7/75,5/31,28,SymmLQTest.saundersTest(),13,72,7,2/62,1/56,8,50,159,79,67,15,10,2,0,0,6,3,0
src/test/java/org/apache/commons/math/linear/TriDiagonalTransformerTest.java,155,67,3/0,101,1/9,1,6/00,6/50,44,TriDiagonalTransformerTest.checkNoAccessBelowDiagonal(),2,46,3,1/34,1/33,20,8,35,4,0,0,0,0,0,0,10,3,0
src/test/java/org/apache/commons/math/linear/UnmodifiableArrayRealVectorTest.java,39,7,14/3,3,28/2,1,1/00,4/00,33,UnmodifiableArrayRealVectorTest.createVector(),2,36,3,1/43,2/00,2,1,3,1,0,0,0,0,0,0,2,3,0
src/test/java/org/apache/commons/math/linear/UnmodifiableOpenMapRealVectorTest.java,43,9,22/2,4,27/9,1,1/00,5/00,37,UnmodifiableOpenMapRealVectorTest.createVector(),3,41,4,1/67,3/00,2,2,3,1,1,0,0,0,0,0,2,3,0
src/test/java/org/apache/commons/math/linear/UnmodifiableRealVectorAbstractTest.java,428,226,27/9,165,25/2,1,16/00,11/13,192,UnmodifiableRealVectorAbstractTest.equals(),22,176,5,2/42,4/88,14,24,80,72,33,3,0,0,0,0,6,3,0
src/test/java/org/apache/commons/math/MathExceptionTest.java,104,65,4/6,51,10/6,1,4/00,12/25,84,MathExceptionTest.testSerialization(),4,105,3,1/66,1/75,12,4,43,6,0,0,0,0,0,0,13,3,0
src/test/java/org/apache/commons/math/ode/ContinuousOutputModelTest.java,159,101,4/0,93,6/9,2,6/00,6/50,52,ContinuousOutputModelTest.testRandomAccess(),3,72,4,1/56,1/43,23,22,38,15,4,0,0,0,0,0,17,3,0
src/test/java/org/apache/commons/math/ode/events/EventStateTest.java,114,64,0/0,41,6/1,3,2/67,6/63,39,?(instance of EventHandler).eventOccurred(),1,44,4,1/88,1/00,9,4,43,6,4,0,0,0,0,0,17,3,0
src/test/java/org/apache/commons/math/ode/events/OverlappingEventsTest.java,140,61,8/2,21,27/9,2,5/00,3/50,71,OverlappingEventsTest.test(),6,89,4,1/79,1/50,11,8,29,9,4,0,0,0,0,0,7,3,0
src/test/java/org/apache/commons/math/ode/events/ReappearingEventTest.java,73,31,0/0,16,1/4,1,3/00,5/67,33,ReappearingEventTest.testGragg(),1,34,2,1/19,1/00,11,3,17,0,0,0,0,0,0,0,3,3,0
src/test/java/org/apache/commons/math/ode/FirstOrderConverterTest.java,88,46,8/7,25,0/0,2,4/00,3/38,40,FirstOrderConverterTest.testDecreasingSteps(),3,49,4,1/85,1/50,8,6,19,11,2,0,0,0,0,0,11,3,0
src/test/java/org/apache/commons/math/ode/JacobianMatricesTest.java,530,370,7/0,247,4/5,5,9/00,6/58,166,JacobianMatricesTest.testFinalResult(),7,198,4,2/51,1/58,7,10,157,179,17,0,0,0,0,0,3,3,0
src/test/java/org/apache/commons/math/ode/nonstiff/AdamsBashforthIntegratorTest.java,129,80,5/0,94,2/3,1,6/00,9/67,137,AdamsBashforthIntegratorTest.polynomial(),4,149,4,1/89,1/67,13,9,34,22,2,0,0,0,0,0,13,3,0
src/test/java/org/apache/commons/math/ode/nonstiff/AdamsMoultonIntegratorTest.java,129,80,5/0,94,2/3,1,6/00,9/67,137,AdamsMoultonIntegratorTest.polynomial(),4,149,4,1/89,1/67,13,9,34,22,2,0,0,0,0,0,12,3,0
src/test/java/org/apache/commons/math/ode/nonstiff/ClassicalRungeKuttaIntegratorTest.java,253,166,9/6,140,1/2,6,3/50,6/38,126,ClassicalRungeKuttaIntegratorTest.testDecreasingSteps(),7,53,5,2/35,1/86,18,13,70,35,28,6,0,0,0,0,20,3,0
src/test/java/org/apache/commons/math/ode/nonstiff/ClassicalRungeKuttaStepInterpolatorTest.java,76,48,6/3,37,0/0,1,2/00,16/00,47,ClassicalRungeKuttaStepInterpolatorTest.serialization(),4,83,4,1/63,2/50,14,2,21,10,1,0,0,0,0,0,11,3,0
src/test/java/org/apache/commons/math/ode/nonstiff/DormandPrince54IntegratorTest.java,288,192,5/7,165,1/0,4,4/50,8/00,313,VariableHandler.handleStep(),6,289,5,2/25,1/61,17,13,95,42,22,3,0,0,0,0,16,3,0
src/test/java/org/apache/commons/math/ode/nonstiff/DormandPrince54StepInterpolatorTest.java,127,84,6/0,65,0/0,2,2/50,13/00,54,DormandPrince54StepInterpolatorTest.serialization(),4,131,6,2/24,2/40,16,4,36,12,8,8,1,0,0,0,16,3,0
src/test/java/org/apache/commons/math/ode/nonstiff/DormandPrince853IntegratorTest.java,313,210,6/7,164,1/0,5,4/40,7/55,340,VariableHandler.handleStep(),6,52,5,2/24,1/68,17,17,109,41,24,4,0,0,0,0,22,3,0
src/test/java/org/apache/commons/math/ode/nonstiff/DormandPrince853StepInterpolatorTest.java,127,84,6/0,65,0/0,2,2/50,13/00,54,DormandPrince853StepInterpolatorTest.serialization(),4,131,6,2/24,2/40,16,4,36,12,8,8,1,0,0,0,16,3,0
src/test/java/org/apache/commons/math/ode/nonstiff/EulerIntegratorTest.java,148,93,7/5,93,0/0,3,3/33,7/00,48,EulerIntegratorTest.testDecreasingSteps(),7,67,5,2/18,1/80,16,9,40,7,18,5,0,0,0,0,16,3,0
src/test/java/org/apache/commons/math/ode/nonstiff/EulerStepInterpolatorTest.java,154,109,5/5,84,0/0,2,3/00,14/17,138,EulerStepInterpolatorTest.serialization(),4,171,4,1/78,2/00,17,6,71,14,1,0,0,0,0,0,13,3,0
src/test/java/org/apache/commons/math/ode/nonstiff/GillIntegratorTest.java,194,124,7/3,114,1/5,4,3/75,6/13,49,GillIntegratorTest.testDecreasingSteps(),7,68,5,2/20,1/67,17,12,56,16,20,5,0,0,0,0,18,3,0
src/test/java/org/apache/commons/math/ode/nonstiff/GillStepInterpolatorTest.java,76,48,6/3,37,0/0,1,2/00,16/00,47,GillStepInterpolatorTest.serialization(),4,83,4,1/63,2/50,14,2,21,10,1,0,0,0,0,0,11,3,0
src/test/java/org/apache/commons/math/ode/nonstiff/GraggBulirschStoerIntegratorTest.java,321,216,4/6,182,1/2,5,4/40,7/68,349,VariableStepHandler.handleStep(),6,325,5,2/21,1/45,18,19,113,38,27,3,0,0,0,0,18,3,0
src/test/java/org/apache/commons/math/ode/nonstiff/GraggBulirschStoerStepInterpolatorTest.java,127,84,6/0,65,0/0,2,2/50,13/00,55,GraggBulirschStoerStepInterpolatorTest.serialization(),4,133,6,2/24,2/40,16,4,36,12,8,8,1,0,0,0,16,3,0
src/test/java/org/apache/commons/math/ode/nonstiff/HighamHall54IntegratorTest.java,304,192,6/8,180,3/6,5,4/00,8/00,277,HighamHall54IntegratorTest.testSanityChecks(),6,48,5,2/15,1/80,18,15,99,48,12,3,0,0,0,0,25,3,0
src/test/java/org/apache/commons/math/ode/nonstiff/HighamHall54StepInterpolatorTest.java,127,84,6/0,65,0/0,2,2/50,13/00,54,HighamHall54StepInterpolatorTest.serialization(),4,131,6,2/24,2/40,16,4,36,12,8,8,1,0,0,0,17,3,0
src/test/java/org/apache/commons/math/ode/nonstiff/MidpointIntegratorTest.java,149,93,7/5,93,0/0,3,3/33,7/00,48,MidpointIntegratorTest.testDecreasingSteps(),7,66,5,2/18,1/80,16,9,40,7,18,5,0,0,0,0,16,3,0
src/test/java/org/apache/commons/math/ode/nonstiff/MidpointStepInterpolatorTest.java,77,49,6/1,37,0/0,1,2/00,16/00,48,MidpointStepInterpolatorTest.serialization(),4,84,4,1/59,2/50,15,2,21,10,1,0,0,0,0,0,11,3,0
src/test/java/org/apache/commons/math/ode/nonstiff/StepProblem.java,51,24,0/0,2,0/0,1,8/00,1/13,27,StepProblem.resetState(),1,29,2,1/21,1/00,4,11,9,0,0,0,0,0,0,0,5,3,0
src/test/java/org/apache/commons/math/ode/nonstiff/ThreeEighthesIntegratorTest.java,185,118,7/6,109,1/6,4,3/50,6/21,49,ThreeEighthesIntegratorTest.testDecreasingSteps(),7,68,5,2/22,1/71,17,11,50,17,20,5,0,0,0,0,17,3,0
src/test/java/org/apache/commons/math/ode/nonstiff/ThreeEighthesStepInterpolatorTest.java,76,48,6/3,37,0/0,1,2/00,16/00,47,ThreeEighthesStepInterpolatorTest.serialization(),4,83,4,1/63,2/50,14,2,21,10,1,0,0,0,0,0,11,3,0
src/test/java/org/apache/commons/math/ode/sampling/DummyStepInterpolator.java,130,36,13/9,14,45/4,1,7/00,3/00,132,DummyStepInterpolator.readExternal(),4,121,4,1/64,1/71,6,9,15,4,2,0,0,0,0,0,3,3,0
src/test/java/org/apache/commons/math/ode/sampling/DummyStepInterpolatorTest.java,111,73,6/8,52,0/9,2,3/50,7/43,52,DummyStepInterpolatorTest.testFixedState(),3,46,3,1/73,1/71,12,5,47,9,0,0,0,0,0,0,21,3,0
src/test/java/org/apache/commons/math/ode/sampling/NordsieckStepInterpolatorTest.java,73,46,6/5,33,0/0,1,2/00,15/00,45,NordsieckStepInterpolatorTest.serialization(),4,80,4,1/61,2/50,14,2,19,10,1,0,0,0,0,0,9,3,0
src/test/java/org/apache/commons/math/ode/sampling/StepInterpolatorTestUtils.java,66,37,5/4,38,0/0,2,1/50,10/00,32,?(instance of StepHandler).handleStep(),3,38,5,3/08,2/33,6,2,3,2,22,3,0,0,0,0,12,3,0
src/test/java/org/apache/commons/math/ode/sampling/StepNormalizerOutputOverlapTest.java,45,16,0/0,5,6/7,1,7/00,1/00,8,StepNormalizerOutputOverlapTest.getO(),1,9,2,1/31,1/00,2,7,7,0,0,0,0,0,0,0,2,3,0
src/test/java/org/apache/commons/math/ode/sampling/StepNormalizerOutputTest.java,45,16,0/0,5,6/7,1,7/00,1/00,8,StepNormalizerOutputTest.getO(),1,9,2,1/31,1/00,2,7,7,0,0,0,0,0,0,0,2,3,0
src/test/java/org/apache/commons/math/ode/sampling/StepNormalizerOutputTestBase.java,188,89,1/1,103,30/3,1,23/00,2/17,186,StepNormalizerOutputTestBase.doTest(),2,199,3,1/47,1/04,9,30,49,1,0,0,0,0,0,0,5,3,0
src/test/java/org/apache/commons/math/ode/sampling/StepNormalizerTest.java,107,56,5/4,36,0/0,3,3/67,3/27,47,StepNormalizerTest.testBoundaries(),3,52,5,1/93,1/55,10,12,23,4,3,6,0,0,0,0,12,3,0
src/test/java/org/apache/commons/math/ode/TestProblem1.java,74,25,8/0,9,32/4,1,5/00,3/20,71,TestProblem1.computeTheoreticalState(),2,83,3,1/56,1/40,3,6,15,1,0,0,0,0,0,0,7,3,0
src/test/java/org/apache/commons/math/ode/TestProblem2.java,76,26,7/7,9,32/9,1,5/00,3/40,72,TestProblem2.computeTheoreticalState(),2,85,3,1/58,1/40,3,6,16,1,0,0,0,0,0,0,7,3,0
src/test/java/org/apache/commons/math/ode/TestProblem3.java,108,48,2/1,18,31/5,1,6/00,6/17,102,TestProblem3.computeTheoreticalState(),3,109,3,1/85,1/33,3,8,30,7,0,0,0,0,0,0,8,3,0
src/test/java/org/apache/commons/math/ode/TestProblem4.java,129,54,0/0,16,21/7,3,5/33,2/56,48,Stop.resetState(),1,49,2,1/20,1/00,9,25,20,0,0,0,0,0,0,0,13,3,0
src/test/java/org/apache/commons/math/ode/TestProblem5.java,37,7,0/0,3,24/3,1,2/00,1/50,31,TestProblem5.copy(),1,32,2,1/14,1/00,2,2,3,0,0,0,0,0,0,0,4,3,0
src/test/java/org/apache/commons/math/ode/TestProblem6.java,77,26,7/7,8,32/5,1,5/00,3/60,70,TestProblem6.computeTheoreticalState(),2,77,3,1/69,1/40,2,6,16,2,0,0,0,0,0,0,4,3,0
src/test/java/org/apache/commons/math/ode/TestProblemAbstract.java,161,61,6/6,10,41/0,1,14/00,2/43,64,TestProblemAbstract.TestProblemAbstract(),5,69,3,1/56,1/29,4,23,30,4,0,0,0,0,0,0,6,3,0
src/test/java/org/apache/commons/math/ode/TestProblemFactory.java,44,4,0/0,1,27/3,1,0/00,0/00,,,0,47,2,0/83,0/00,2,3,1,0,0,0,0,0,0,0,3,3,0
src/test/java/org/apache/commons/math/ode/TestProblemHandler.java,129,59,11/9,25,29/5,1,7/00,5/71,71,TestProblemHandler.handleStep(),8,82,5,2/07,2/00,5,14,21,11,7,1,0,0,0,0,12,3,0
src/test/java/org/apache/commons/math/optimization/BatteryNISTTest.java,842,343,9/3,183,7/2,7,7/29,4/96,70,?(instance of nistMVRF).partialDeriv(),9,840,6,2/47,1/63,17,52,130,65,66,16,1,0,0,0,9,3,0
src/test/java/org/apache/commons/math/optimization/direct/BOBYQAOptimizerTest.java,482,287,6/3,146,7/3,15,3/47,3/65,503,Rastrigin.value(),4,479,4,2/16,1/35,13,40,133,91,10,0,0,0,0,0,16,3,0
src/test/java/org/apache/commons/math/optimization/direct/CMAESOptimizerTest.java,592,283,0/0,281,4/6,1,7/00,35/43,47,CMAESOptimizerTest.testInputSigmaDimensionMismatch(),1,48,2,1/81,1/00,19,16,248,0,0,0,0,0,0,0,11,3,0
src/test/java/org/apache/commons/math/optimization/direct/MultivariateFunctionMappingAdapterTest.java,148,73,0/0,83,0/7,2,5/00,5/90,30,MultivariateFunctionMappingAdapterTest.testStartSimplexInsideRange(),1,32,2,0/85,1/00,31,22,20,0,0,0,0,0,0,0,3,3,0
src/test/java/org/apache/commons/math/optimization/direct/MultivariateFunctionPenaltyAdapterTest.java,144,69,0/0,86,0/7,1,3/00,18/67,31,MultivariateFunctionPenaltyAdapterTest.testStartSimplexInsideRange(),1,33,2,0/29,1/00,53,12,4,0,0,0,0,0,0,0,4,3,0
src/test/java/org/apache/commons/math/optimization/direct/PowellOptimizerTest.java,123,64,15/6,18,14/6,3,2/00,8/50,33,PowellOptimizerTest.testMaximizeQuadratic(),4,61,4,2/00,2/67,9,6,33,12,6,0,0,0,0,0,14,3,0
src/test/java/org/apache/commons/math/optimization/direct/SimplexOptimizerMultiDirectionalTest.java,179,113,0/0,114,3/9,4,1/00,24/00,30,SimplexOptimizerMultiDirectionalTest.testMinimize1(),1,92,3,1/32,1/00,31,31,40,14,0,0,0,0,0,0,10,3,0
src/test/java/org/apache/commons/math/optimization/direct/SimplexOptimizerNelderMeadTest.java,232,157,0/0,147,2/2,8,2/50,6/80,218,FourExtrema.value(),2,181,8,0/92,1/09,68,62,28,3,1,0,1,1,1,0,12,3,0
src/test/java/org/apache/commons/math/optimization/fitting/CurveFitterTest.java,115,77,1/3,52,4/3,3,1/00,20/00,29,CurveFitterTest.testMath372(),1,89,4,2/26,1/00,7,5,44,5,17,0,0,0,0,0,15,3,0
src/test/java/org/apache/commons/math/optimization/fitting/GaussianFitterTest.java,315,65,0/0,50,14/3,1,8/00,5/50,186,GaussianFitterTest.testFit07(),1,187,2,1/58,1/00,6,15,44,0,0,0,0,0,0,0,11,3,0
src/test/java/org/apache/commons/math/optimization/fitting/HarmonicFitterTest.java,150,86,1/2,68,11/3,1,3/00,13/67,56,HarmonicFitterTest.testNoError(),2,76,3,1/37,1/33,10,35,40,1,0,0,0,0,0,0,9,3,0
src/test/java/org/apache/commons/math/optimization/fitting/PolynomialFitterTest.java,108,52,1/9,58,5/6,1,1/00,40/00,,,0,38,3,2/29,0/00,11,1,2,38,0,0,0,0,0,0,8,3,0
src/test/java/org/apache/commons/math/optimization/general/CircleScalar.java,81,43,7/0,18,6/2,1,7/00,3/86,40,CircleScalar.value(),2,43,3,1/49,1/50,10,8,19,6,0,0,0,0,0,0,5,3,0
src/test/java/org/apache/commons/math/optimization/general/CircleVectorial.java,82,46,8/7,21,6/1,1,7/00,4/43,51,CircleVectorial.jacobian(),3,46,3,1/72,1/57,7,8,22,9,0,0,0,0,0,0,4,3,0
src/test/java/org/apache/commons/math/optimization/general/GaussNewtonOptimizerTest.java,428,187,1/6,185,14/5,4,5/00,8/20,103,LinearProblem.jacobian(),1,248,6,0/55,1/00,114,65,20,0,0,0,1,0,0,0,26,3,0
src/test/java/org/apache/commons/math/optimization/general/LevenbergMarquardtOptimizerTest.java,528,251,2/4,257,12/7,2,8/00,9/44,323,LevenbergMarquardtOptimizerTest.checkEstimate(),3,116,3,1/53,1/40,47,54,139,24,0,0,0,0,0,0,32,3,0
src/test/java/org/apache/commons/math/optimization/general/MinpackTest.java,1354,527,0/0,403,4/7,2,0/50,160/00,97,MinpackTest.testMinpackLinearFullRank(),2,596,3,0/76,2/00,351,17,94,66,0,0,0,0,0,0,21,3,0
src/test/java/org/apache/commons/math/optimization/general/NonLinearConjugateGradientOptimizerTest.java,357,146,2/7,111,17/4,5,3/60,7/00,356,LinearProblem.gradient(),3,244,6,0/89,1/50,74,45,25,12,1,0,1,0,0,0,23,3,0
src/test/java/org/apache/commons/math/optimization/linear/SimplexSolverTest.java,476,350,0/0,576,1/9,1,2/00,113/00,33,SimplexSolverTest.testMath434NegativeVariable(),1,34,2,1/62,1/00,9,115,226,0,0,0,0,0,0,0,18,3,0
src/test/java/org/apache/commons/math/optimization/linear/SimplexTableauTest.java,99,45,0/0,43,0/0,1,3/00,11/33,31,SimplexTableauTest.testDropPhase1Objective(),1,32,2,1/58,1/00,8,3,34,0,0,0,0,0,0,0,6,3,0
src/test/java/org/apache/commons/math/optimization/MultiStartDifferentiableMultivariateRealOptimizerTest.java,120,75,5/3,46,1/7,2,4/00,4/75,83,Circle.value(),2,86,3,1/36,1/43,19,16,34,6,0,0,0,0,0,0,15,3,0
src/test/java/org/apache/commons/math/optimization/MultiStartDifferentiableMultivariateVectorialOptimizerTest.java,168,59,3/4,38,38/1,4,1/25,6/40,99,MultiStartDifferentiableMultivariateVectorialOptimizerTest.testTrivial(),3,115,3,1/34,1/40,18,10,27,6,0,0,0,0,0,0,17,3,0
src/test/java/org/apache/commons/math/optimization/MultiStartMultivariateRealOptimizerTest.java,65,36,0/0,19,0/0,2,2/00,3/50,33,Rosenbrock.getCount(),1,34,3,1/11,1/00,12,10,14,1,0,0,0,0,0,0,16,3,0
src/test/java/org/apache/commons/math/optimization/univariate/BracketFinderTest.java,101,64,6/3,50,4/0,5,1/60,6/75,34,?(instance of UnivariateFunction).value(),3,36,5,2/12,2/00,6,8,40,4,6,4,0,0,0,0,8,3,0
src/test/java/org/apache/commons/math/optimization/univariate/BrentOptimizerTest.java,107,65,6/2,62,10/3,1,5/00,10/00,67,BrentOptimizerTest.testQuinticMinStatistics(),3,45,3,1/74,1/80,10,5,42,8,0,0,0,0,0,0,19,3,0
